Grant,FY04,FY05,FY06,FY07,FY08,FY09,FY10,FY11,FY12,FY13,FY14,FY15
School Construction,352971136,521288839,599508745,650390892,569630208.3,516695360.6,445234509.7,312030490.8,366983778.6,342440634.2,254398827.3,387267104
